r,l,t
1.6093254089355469e-06,268,1065.886121749878
3213.7998389601707,4500,1084.216061115265
1.7881393432617188e-06,269,1085.4322562217712
3213.7998394966125,4500,1103.7653815746307
2653.340356707573,583,1106.1731848716736
253.70313864946365,503,1108.2394909858704
3213.799839556217,4500,1126.2868967056274
2607.7690225839615,886,1130.0649359226227
3213.7998405098915,4500,1148.5697541236877
3039.676508307457,797,1152.3154544830322
1.7881393432617188e-06,268,1153.6623532772064
3213.799839258194,4500,1172.7697570323944
3213.7998393774033,4500,1191.6663722991943
