r,l,t
867.2158417105675,90,1111.948361158371
867.2158424854279,88,1112.5540771484375
867.2158406972885,420,1115.423978805542
867.2158406376839,102,1116.1472363471985
867.2158401012421,101,1116.871247768402
867.2158408761024,82,1117.4326756000519
867.2158424258232,99,1118.1154279708862
867.2158408164978,102,1118.8085515499115
867.2158417701721,86,1119.4071159362793
867.2158410549164,111,1120.1618478298187
867.215838432312,112,1120.958459854126
867.215839266777,102,1121.6786742210388
867.215838611126,106,1122.4169759750366
867.2158424854279,92,1123.0936300754547
867.2158393263817,87,1123.7153759002686
867.2158409953117,98,1124.4011492729187
867.2158397436142,108,1125.1761691570282
867.2158421278,141,1126.1616706848145
867.2158413529396,92,1126.793790102005
867.2158397436142,108,1140.8050243854523
867.2158393859863,113,1141.5800642967224
867.2158398032188,80,1142.1586604118347
867.2158404588699,112,1142.9299948215485
867.2158395648003,124,1143.7955157756805
867.2158396244049,426,1146.704107761383
867.2158386707306,113,1147.5073947906494
867.2158391475677,102,1148.2323138713837
867.2158418297768,83,1148.8044865131378
867.215839266777,103,1149.536268234253
867.2158386707306,113,1150.3109240531921
867.215841293335,104,1151.043009519577
867.2158417701721,122,1151.905353307724
867.2158406376839,125,1152.78218460083
867.2158398628235,108,1153.519520521164
867.215840280056,85,1154.1262879371643
867.2158401608467,116,1154.9446318149567
867.2158407568932,90,1155.5564885139465
867.2158421278,80,1156.1337006092072
867.2158390283585,104,1156.8458428382874
867.2158410549164,87,1157.471913099289
867.2158417105675,91,1158.1013102531433
867.2158406376839,117,1158.9221878051758
867.2158409357071,93,1159.5777850151062
867.2158396840096,107,1160.3093042373657
867.2158415913582,85,1160.8899829387665
867.2158401012421,104,1161.6414766311646
867.2158417105675,137,1162.580063343048
867.2158415913582,90,1163.2297687530518
867.2158405780792,116,1164.0414493083954
867.2158434987068,83,1164.6142256259918
867.2158388495445,109,1165.3905549049377
867.2158402204514,136,1166.3402667045593
867.2158391475677,102,1167.0599303245544
867.2158400416374,105,1167.7794573307037
867.2158402204514,101,1168.5006840229034
867.2158412337303,84,1169.0739057064056
-2.8014183044433594e-06,109,1183.0941226482391
867.2158423066139,83,1183.7001478672028
867.2158387899399,168,1184.8651177883148
867.2158395051956,106,1185.5940873622894
867.2158396244049,84,1186.1977047920227
867.2158398032188,103,1186.9102320671082
867.2158400416374,111,1187.6705267429352
867.2158387303352,109,1188.4516870975494
867.2158408164978,107,1189.1995594501495
867.2158407568932,410,1191.9737374782562
867.2158396840096,115,1192.7751953601837
867.2158399820328,89,1193.4048562049866
867.2158390879631,88,1194.0087168216705
867.2158405184746,107,1194.7653849124908
867.2158392071724,104,1195.5101771354675
867.2158397436142,114,1196.288429737091
867.2158398032188,100,1196.9978396892548
